loan_amnt,emp_length,annual_inc,verification_status,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,term,int_rate,grade,sub_grade,home_ownership,purpose,addr_state,initial_list_status,application_type,policy_code,loan_amnt_norm,emp_length_norm,dti_norm,revol_util_norm,int_rate_norm,delinq_ratio,inq_ratio,revol_bal_norm,credit_history_strength,default
22016.360175568458,6.2605470898080124,182967.17388723695,Source Verified,2.5663144777196445,4,2,94.33791907097796,89.95857508483532,20,4,29972.013781275342,41.317084263919114,8,1,3,36 months,9.863036777395678,D,G4,RENT,home_improvement,IL,w,Individual,1,0.12032956353764958,0.6260547089808013,0.025663144777196445,0.4131708426391911,0.09863036777395678,0.4444444444444444,0.2222222222222222,0.16381088008577516,7.130273544904006,0
13177.532413116576,0.7527871665167363,93704.73353997989,Source Verified,34.86835643589202,0,2,94.4102754771217,99.79820871278757,24,3,83759.87884212132,77.00343923566932,12,6,1,60 months,23.124909975051203,F,B2,OTHER,major_purchase,OH,f,Individual,1,0.14062824699772797,0.07527871665167363,0.3486835643589202,0.7700343923566932,0.23124909975051203,0.0,0.15384615384615385,0.8938703059902997,6.376393583258368,1
4860.958134787386,1.1239702717601296,191553.09835198466,Source Verified,20.546991688667426,1,2,4.2946840516931655,70.87214394322945,8,7,36693.08432020291,88.67580837938938,47,3,1,60 months,22.397170484983015,E,E1,RENT,major_purchase,IL,w,Joint App,1,0.025376557083170888,0.11239702717601296,0.20546991688667426,0.8867580837938938,0.22397170484983014,0.020833333333333332,0.041666666666666664,0.19155568161459985,24.061985135880064,0
23833.488650155185,0.49308987109824676,175777.2929148835,Verified,23.524145275541215,9,2,40.30160009745227,23.15078151697386,24,0,19326.17655599601,47.5662819555302,23,5,3,60 months,10.033479470829697,D,E5,RENT,small_business,PA,f,Joint App,2,0.13558912106864712,0.049308987109824676,0.23524145275541217,0.475662819555302,0.10033479470829697,0.375,0.08333333333333333,0.10994694613572363,11.746544935549123,0
18690.46183072897,2.574792164924693,73370.28278430903,Not Verified,14.851430257338176,2,7,6.078125744776552,55.4409594173049,7,8,90206.75434209038,32.28861800720454,35,7,1,36 months,9.139093082101997,C,B1,MORTGAGE,small_business,CA,w,Individual,1,0.2547415809432605,0.2574792164924693,0.14851430257338177,0.3228861800720454,0.09139093082101997,0.05555555555555555,0.19444444444444445,1.229472627320744,18.787396082462347,0
27258.825319011736,1.3566146716037775,48670.946722902525,Not Verified,26.793409182156473,3,0,30.947701327508238,10.93804918621133,29,1,63934.934234255794,72.72646522568131,19,4,1,60 months,8.622393837885756,A,F2,OWN,other,IL,f,Joint App,2,0.5600635934658091,0.13566146716037775,0.26793409182156475,0.7272646522568131,0.08622393837885756,0.15,0.0,1.3136159976146646,10.17830733580189,0
18685.559037807776,2.600480402524339,98370.09130304241,Source Verified,17.27126943404123,8,5,17.457809509382894,29.87792197116912,10,7,98825.1801543263,90.5311259370853,42,2,1,60 months,13.001249265559062,E,G5,OTHER,major_purchase,PA,f,Joint App,1,0.1899516284908629,0.2600480402524339,0.1727126943404123,0.9053112593708531,0.13001249265559062,0.18604651162790697,0.11627906976744186,1.0046262928625522,22.30024020126217,0
29974.171010830363,3.850580557189617,92341.76743207399,Verified,30.4525509815698,0,5,62.013742411189554,71.72560194138029,24,8,30025.141945147094,11.408507836491621,44,1,3,36 months,12.35467170942822,C,A1,OWN,home_improvement,CA,w,Individual,2,0.32460036064264386,0.3850580557189617,0.304525509815698,0.11408507836491621,0.12354671709428221,0.0,0.1111111111111111,0.3251523420020458,23.925290278594808,0
19764.832518332507,9.429827840711356,123629.47495961677,Source Verified,32.85608574061629,2,0,78.07461512653963,30.10742321478519,23,9,20036.907375906143,79.68118209776212,0,5,3,36 months,5.713440238864804,D,D2,OTHER,small_business,NY,f,Individual,1,0.15987152355689155,0.9429827840711356,0.32856085740616287,0.7968118209776212,0.05713440238864804,2.0,0.0,0.162072251641052,4.714913920355678,1
20071.891032203133,6.103760597816921,125009.52181899465,Not Verified,26.87396447546091,2,0,51.33469652634014,14.720590483036366,28,7,29794.028312771414,55.71718229946203,34,7,2,36 months,19.196761701744457,E,A5,OTHER,debt_consolidation,PA,w,Individual,2,0.1605628974508508,0.6103760597816921,0.2687396447546091,0.5571718229946203,0.19196761701744458,0.05714285714285714,0.0,0.23833407151105782,20.05188029890846,0
30806.22249038373,8.349737856829623,154997.65718839553,Not Verified,19.65342476696922,5,2,79.54730732978825,0.747118554361903,13,8,81249.23592305138,86.76051060524333,42,9,0,60 months,27.45078673694244,C,G2,OTHER,small_business,OH,w,Individual,1,0.19875282665040275,0.8349737856829623,0.19653424766969219,0.8676051060524332,0.2745078673694244,0.11627906976744186,0.046511627906976744,0.5241965420438265,25.17486892841481,0
14718.4174512215,7.103515007123322,111780.19067700983,Verified,31.290774024089107,4,7,1.2813296606231206,57.251440423206624,7,3,15152.852899228852,51.41049402366578,19,3,4,60 months,18.471416606169683,E,D3,OWN,credit_card,NY,w,Individual,1,0.13167286047802995,0.7103515007123322,0.3129077402408911,0.5141049402366578,0.18471416606169683,0.2,0.35,0.1355593760169295,13.05175750356166,0
5556.517767321785,1.1250313052663174,38868.0753693378,Not Verified,19.771412456193964,2,5,82.04763646591957,96.86705228017769,23,1,24107.83056204142,86.25757860159534,39,1,1,60 months,6.595203311699192,B,G5,OTHER,credit_card,CA,w,Individual,2,0.1429583974642903,0.11250313052663174,0.19771412456193965,0.8625757860159534,0.06595203311699192,0.05,0.125,0.6202476025108148,20.06251565263316,0
1978.610994653525,7.359204063739488,174492.4403995591,Source Verified,4.46039617478275,3,3,17.836022468880653,48.41330124137409,23,2,70163.2958963231,55.44840105140113,0,2,0,36 months,19.988773854874722,G,B5,RENT,major_purchase,PA,f,Joint App,2,0.011339236187669965,0.7359204063739488,0.044603961747827506,0.5544840105140113,0.19988773854874722,3.0,3.0,0.40209934445102985,3.679602031869744,1
26674.666692903047,2.7509888155912443,75757.62497333367,Verified,4.653608929764248,6,4,46.09359014047739,21.26119406473058,20,7,73800.04313777002,14.488226208940425,45,2,0,36 months,17.123900899109493,E,A2,RENT,major_purchase,MI,w,Individual,2,0.3521053716017682,0.27509888155912443,0.04653608929764248,0.14488226208940425,0.17123900899109493,0.13043478260869565,0.08695652173913043,0.9741599365575053,23.87549440779562,0
22090.5247460178,6.391078469947064,194833.54285518656,Not Verified,37.943325585320046,2,9,44.25856159031684,46.328002297618085,9,4,95884.13391454707,0.49457709291744756,49,8,3,60 months,27.673221119744177,B,D3,MORTGAGE,home_improvement,IL,f,Individual,2,0.11338152775077835,0.6391078469947064,0.3794332558532005,0.004945770929174476,0.2767322111974418,0.04,0.18,0.49213360548401375,27.69553923497353,0
24938.7121153736,3.4096197364298853,41214.81956235862,Source Verified,8.542520338315045,8,2,87.31555291648469,60.208372092637596,2,3,98015.16768342642,62.00137376964342,5,9,3,36 months,14.080486165334815,F,G5,RENT,other,TX,f,Joint App,2,0.6050908964344965,0.3409619736429885,0.08542520338315045,0.6200137376964342,0.14080486165334816,1.3333333333333333,0.3333333333333333,2.3781535070201643,4.204809868214943,1
8240.781491302965,9.976722632646592,192485.21100185058,Verified,32.636999640879054,7,5,96.59791472839676,80.13683168407294,3,2,66353.111901764,59.211144161196295,40,3,0,36 months,23.799550760888238,E,E2,OTHER,other,NC,f,Joint App,1,0.04281254361522734,0.9976722632646592,0.32636999640879055,0.5921114416119629,0.23799550760888238,0.17073170731707318,0.12195121951219512,0.3447179736895531,24.988361316323296,0
5636.630169950172,2.6355147949677784,36382.125238853056,Source Verified,9.868216291001142,1,5,25.512096653753215,45.26786107594827,24,2,36279.4620923563,21.022385793697595,25,5,3,36 months,5.961006284039781,E,A5,OTHER,debt_consolidation,CA,f,Joint App,1,0.1549285571677029,0.2635514794967778,0.09868216291001142,0.21022385793697596,0.05961006284039781,0.038461538461538464,0.19230769230769232,0.9971781981997269,13.81775739748389,0
1494.5186327079855,2.7913047077426967,61586.5048304707,Not Verified,17.231203754272656,4,5,6.741317259320101,17.295206458802813,22,9,45301.41664557549,85.06315970589657,28,8,2,60 months,23.037327135421357,E,E4,OTHER,home_improvement,NC,f,Individual,1,0.02426698246347881,0.27913047077426967,0.17231203754272656,0.8506315970589656,0.23037327135421357,0.13793103448275862,0.1724137931034483,0.7355737554887518,15.395652353871348,0
12919.976999424298,9.306722555623983,28384.389575577487,Source Verified,26.197924483925764,3,8,65.05217824548465,18.800994942605463,11,9,43926.77108247183,86.77602569852725,40,9,2,36 months,6.038164949569856,B,G2,OWN,home_improvement,CA,w,Joint App,2,0.45517896254288,0.9306722555623983,0.26197924483925766,0.8677602569852725,0.060381649495698554,0.07317073170731707,0.1951219512195122,1.5475679322083196,24.653361277811992,0
21057.201353057524,0.2464440463632267,146920.36639501908,Verified,6.354686915836165,4,9,50.28405867532084,89.9726016448739,8,6,38737.797683186356,80.41785429442213,14,7,4,60 months,13.61788194256321,C,G4,OTHER,other,OH,f,Individual,1,0.1433239098821864,0.02464440463632267,0.06354686915836165,0.8041785429442213,0.1361788194256321,0.26666666666666666,0.6,0.2636652673396794,7.123222023181613,0
14336.297533390898,6.966889878731969,173053.7725829225,Source Verified,29.4898595345551,2,7,56.57051419106944,23.624188874777985,10,7,33824.522561432736,93.65866967652269,36,8,4,60 months,28.702145593640232,D,C1,RENT,credit_card,CA,f,Joint App,1,0.08284302225495457,0.6966889878731969,0.294898595345551,0.9365866967652269,0.2870214559364023,0.05405405405405406,0.1891891891891892,0.1954567187792741,21.483444939365985,0
15874.147348806788,7.2532639073587815,98132.79472687647,Not Verified,27.59651890226153,9,5,4.627021276999987,72.80176251009111,10,4,16790.032739419923,50.66632832726861,18,5,4,60 months,22.580120077808516,E,B5,OWN,other,PA,w,Individual,2,0.16176190021885925,0.7253263907358781,0.2759651890226153,0.5066632832726861,0.22580120077808516,0.47368421052631576,0.2631578947368421,0.17109502267972698,12.626631953679391,0
31741.395612787444,8.363785774103993,187133.97350763733,Verified,21.723315564231317,0,1,77.53098216179458,26.894878007478017,15,7,36615.90374631314,70.23064769389863,8,1,1,36 months,28.1255776515268,F,E3,OTHER,other,NC,f,Joint App,1,0.16961856266837624,0.8363785774103993,0.21723315564231316,0.7023064769389863,0.281255776515268,0.0,0.1111111111111111,0.19566678919912298,8.181892887051998,0
12840.685878792212,9.744393106384754,126253.83291600793,Verified,22.635590241697297,7,3,23.235341508729768,72.0562060393825,12,8,96922.97343298115,90.44668397672233,40,4,2,36 months,17.396324239996773,D,B5,OTHER,debt_consolidation,OH,f,Joint App,1,0.10170531525434678,0.9744393106384754,0.22635590241697298,0.9044668397672233,0.17396324239996772,0.17073170731707318,0.07317073170731707,0.7676834135994942,24.872196553192378,0
18475.642631433566,9.756019191566525,133401.28438037419,Not Verified,4.230871740863615,8,5,33.49367809112771,7.8363729794536425,26,3,88215.63430745782,45.62480640401089,16,9,1,60 months,20.15541563287252,D,B2,OWN,other,PA,w,Joint App,1,0.13849673724844344,0.9756019191566525,0.042308717408636155,0.4562480640401089,0.2015541563287252,0.47058823529411764,0.29411764705882354,0.6612802471670653,12.878009595783261,0
27644.202433198865,0.6527675756646389,172175.45630613857,Source Verified,17.43796601740489,7,8,22.835371254937385,20.739304933884906,29,1,61732.66366947183,61.842772068205555,31,2,2,60 months,17.943707638869846,E,C3,MORTGAGE,debt_consolidation,IL,f,Individual,2,0.16055832245942053,0.0652767575664639,0.1743796601740489,0.6184277206820555,0.17943707638869846,0.21875,0.25,0.35854508530941454,15.82638378783232,0
14482.454598923185,8.218393227529026,73424.036909331,Source Verified,3.4628558143049837,3,1,94.59445605920519,40.87012912088432,13,4,19280.59806501603,51.27900045498536,27,2,0,36 months,16.97161466127954,B,E3,OWN,small_business,TX,w,Individual,1,0.1972440526091899,0.8218393227529026,0.03462855814304984,0.5127900045498536,0.16971614661279538,0.10714285714285714,0.03571428571428571,0.2625924544141454,17.609196613764514,0
22150.9478077477,6.463099336573813,83767.82983897264,Not Verified,12.314531641340425,1,5,16.872181654058515,51.531658005994295,6,1,87866.4742411217,98.32521876004827,14,9,1,60 months,19.455765760438545,A,C1,OWN,major_purchase,NY,w,Individual,2,0.2644326330326163,0.6463099336573813,0.12314531641340425,0.9832521876004827,0.19455765760438545,0.06666666666666667,0.3333333333333333,1.048928621047339,10.231549668286906,0
30320.366097389335,6.473421343730912,183071.34545503597,Verified,36.01248564362534,3,9,73.23190040181696,35.29510622714408,11,9,31186.599963319837,43.762929581609775,41,0,4,36 months,5.972483877116104,A,G5,OTHER,major_purchase,NY,w,Joint App,2,0.16562049086396374,0.6473421343730912,0.3601248564362534,0.4376292958160978,0.05972483877116104,0.07142857142857142,0.21428571428571427,0.1703521645389314,23.736710671865456,0
33283.70120435984,1.283499266146948,182173.42928697748,Not Verified,22.981336022191684,8,9,24.574729393853666,57.35163277768452,23,1,54571.487047300194,31.703184071340075,27,3,2,36 months,9.642098446393959,A,B3,MORTGAGE,credit_card,NC,w,Joint App,1,0.1827033796016876,0.1283499266146948,0.22981336022191684,0.31703184071340074,0.0964209844639396,0.2857142857142857,0.32142857142857145,0.2995578842693565,14.141749633073474,0
6000.49835158729,6.501871664456534,195766.89971615677,Verified,29.708137526107265,9,9,42.49196191083093,32.5369836590426,27,5,91179.47877803213,62.963131081249834,8,6,4,36 months,10.36553877977935,E,E3,OWN,credit_card,TX,f,Joint App,2,0.030651240635099383,0.6501871664456533,0.29708137526107264,0.6296313108124983,0.1036553877977935,1.0,1.0,0.4657553391826383,7.250935832228267,0
32503.97925549081,9.824825806012479,182330.8969595008,Verified,22.95543469503569,8,6,99.60618771721226,67.84389457271021,18,9,33469.01055708109,28.06957092086667,26,2,3,36 months,14.571223290240214,D,B2,OTHER,small_business,OH,f,Joint App,1,0.17826917871582987,0.9824825806012478,0.22955434695035692,0.2806957092086667,0.14571223290240215,0.2962962962962963,0.2222222222222222,0.18356192568128046,17.91241290300624,0
17731.9539647043,9.11818569539447,42926.96648600496,Source Verified,7.769470320265963,4,7,10.057674424215712,51.120704064237046,7,9,91334.27337646761,85.75669163228244,18,6,2,36 months,15.863878578815466,A,B5,MORTGAGE,small_business,FL,w,Joint App,2,0.4130726071800407,0.911818569539447,0.07769470320265963,0.8575669163228244,0.15863878578815466,0.21052631578947367,0.3684210526315789,2.1276666126930817,13.559092847697235,0
9780.309202164584,4.391306608048505,168270.37150465773,Not Verified,23.79233263119566,4,8,88.1359231086574,70.51092728549115,3,0,23512.83579083201,89.2237127986609,6,5,2,60 months,23.492953449245565,G,C2,RENT,home_improvement,OH,w,Joint App,1,0.05812258637518884,0.4391306608048505,0.2379233263119566,0.892237127986609,0.23492953449245566,0.5714285714285714,1.1428571428571428,0.1397324768500982,5.195653304024253,0
16610.615712100884,0.3994797328609434,93770.92605972693,Verified,30.215523092220998,9,4,94.60498962688789,43.09789612152346,21,1,92870.31038302764,34.507040207050345,24,0,4,60 months,9.138501955618683,F,G1,RENT,major_purchase,PA,w,Joint App,2,0.1771403611981056,0.03994797328609434,0.30215523092220997,0.34507040207050343,0.09138501955618683,0.36,0.16,0.9903955765977436,12.199739866430471,0
34321.10755970622,3.6229349000020483,198344.24407026882,Source Verified,5.5362001146811,2,8,69.82272949292792,87.65001370386457,16,4,35866.547224691494,35.836976176218016,29,4,4,60 months,19.247312272111756,E,C1,OTHER,small_business,MI,w,Joint App,2,0.17303808194981973,0.36229349000020483,0.055362001146811,0.35836976176218016,0.19247312272111755,0.06666666666666667,0.26666666666666666,0.1808297860762967,16.311467450001025,0
17749.015195757565,8.263903116005553,105010.57357918419,Not Verified,32.676268403783396,5,8,0.9962189735323479,38.213277299933864,1,9,37460.1208817443,8.662630569107044,12,5,4,36 months,11.807228572366459,E,F1,RENT,debt_consolidation,FL,w,Individual,1,0.1690212193953379,0.8263903116005553,0.326762684037834,0.08662630569107044,0.11807228572366459,0.38461538461538464,0.6153846153846154,0.356727133325266,10.131951558002775,0
12177.55474977528,7.0149910146516605,119690.49485039971,Not Verified,22.215687159131832,6,6,82.07985840317805,30.813366945056064,22,4,55300.79216457128,25.588916728498724,1,8,2,60 months,17.89134361046907,E,A5,OWN,home_improvement,TX,w,Joint App,1,0.10174203695118746,0.701499101465166,0.22215687159131833,0.25588916728498723,0.1789134361046907,3.0,3.0,0.4620316110622764,4.00749550732583,1
22535.629046768678,4.593436555939564,115359.48474622374,Verified,0.171008086751252,9,1,88.22719276107809,55.70850178312327,21,9,34702.64729937382,6.789964078638066,17,9,0,60 months,20.665383172037338,B,B2,RENT,home_improvement,FL,f,Joint App,1,0.19535133237066904,0.4593436555939564,0.00171008086751252,0.06789964078638067,0.20665383172037338,0.5,0.05555555555555555,0.3008217952404629,10.796718277969783,0
9164.951038458565,0.5510153515883109,77912.66537449,Verified,20.79113945351908,8,7,98.09341568879339,50.9172454009155,12,2,44998.24119218444,75.72323978671754,39,5,3,36 months,19.561263338846373,F,B2,OTHER,major_purchase,NY,w,Individual,1,0.1176310808314271,0.055101535158831094,0.2079113945351908,0.7572323978671754,0.19561263338846374,0.2,0.175,0.5775471930770022,19.775507675794156,0
3579.353155694573,4.268947278233027,33503.97600072527,Verified,15.826859685473185,6,4,83.93157477500958,51.80980733655883,25,4,50132.39751436608,18.031896727992404,7,7,4,60 months,10.38451994958636,C,B1,OTHER,major_purchase,NY,f,Individual,1,0.10683368313113314,0.4268947278233027,0.15826859685473185,0.18031896727992403,0.10384519949586361,0.75,0.5,1.4963118858872406,5.634473639116513,0
5381.910544962074,4.690249397178835,181217.22147234532,Not Verified,11.857860451599503,2,7,44.558696730652116,79.61300909464708,27,8,49101.95485799501,7.893608352897941,19,1,0,36 months,22.736328238434158,B,E1,RENT,major_purchase,FL,f,Individual,1,0.029698670475329966,0.4690249397178835,0.11857860451599503,0.0789360835289794,0.2273632823843416,0.1,0.35,0.27095633880187386,11.845124698589418,0
5353.558524564263,9.28555532894136,164481.64625473163,Verified,30.85028879671501,6,1,68.86496766939297,58.859676930544914,20,1,96110.94554136181,16.432325087296785,8,0,4,36 months,21.344696433553974,D,A1,RENT,credit_card,TX,f,Individual,1,0.03254806020285839,0.928555532894136,0.3085028879671501,0.16432325087296784,0.21344696433553975,0.6666666666666666,0.1111111111111111,0.584326262107782,8.64277766447068,0
6164.691579418008,6.410861035821594,45114.82050074047,Not Verified,35.97999534635404,0,6,48.51285119573397,88.52654588827058,6,5,28178.84528002379,37.73332763127475,12,0,2,36 months,28.300082082577777,E,A2,OTHER,major_purchase,IL,f,Individual,1,0.13664448868452944,0.6410861035821595,0.3597999534635404,0.3773332763127475,0.28300082082577777,0.0,0.46153846153846156,0.6246028459663558,9.205430517910797,0
5720.123870079945,3.116529166546489,159818.2888430131,Source Verified,30.50612357380441,1,4,35.30183495227131,61.90969833392602,17,7,28457.957983586977,42.24933819886974,20,6,0,36 months,20.85379811326011,B,A3,OTHER,credit_card,CA,w,Joint App,1,0.03579142231774693,0.3116529166546489,0.3050612357380441,0.42249338198869735,0.20853798113260108,0.047619047619047616,0.19047619047619047,0.1780644642712998,11.558264583273244,0
22789.741323309296,5.253182644507214,132652.3998891098,Not Verified,33.87090326363493,3,3,62.64264931507213,2.170114409441426,9,2,83792.16899253457,89.85786833066196,27,7,2,36 months,23.008110200871375,A,G4,MORTGAGE,small_business,OH,w,Joint App,2,0.17180044494001073,0.5253182644507214,0.33870903263634927,0.8985786833066196,0.23008110200871376,0.10714285714285714,0.10714285714285714,0.631667192320533,16.126591322253606,0
7183.922869570924,0.6605530782216007,93645.88182517201,Verified,36.351237728446925,6,9,76.98324396417759,87.03935440525943,3,1,39200.88418494072,27.9610770838675,43,7,1,60 months,25.275691322931337,G,C4,OTHER,debt_consolidation,FL,w,Joint App,1,0.07671370838263479,0.06605530782216007,0.3635123772844693,0.279610770838675,0.2527569132293134,0.13636363636363635,0.20454545454545456,0.418607667746939,21.830276539110802,0
12752.687633011348,9.725682356497368,65723.8068372013,Not Verified,36.50517245505911,8,5,63.59007866781931,83.9784492695117,20,0,7319.714391050902,71.77270276424964,6,2,4,60 months,7.6501070685187536,G,E5,OWN,debt_consolidation,PA,f,Joint App,1,0.19403452488076228,0.9725682356497367,0.3650517245505911,0.7177270276424964,0.07650107068518754,1.1428571428571428,0.7142857142857143,0.1113708219790422,7.862841178248684,0
31490.8059368044,3.60059901930726,174751.18103040184,Verified,4.585525719870298,4,4,82.65783676462115,4.884986750951614,7,0,48125.39790961142,89.49103505575115,30,4,3,36 months,22.40835679802232,C,D1,OWN,home_improvement,NY,f,Joint App,2,0.180203680176135,0.360059901930726,0.04585525719870298,0.8949103505575116,0.22408356798022322,0.12903225806451613,0.12903225806451613,0.27539383497064285,16.80029950965363,0
17114.695768937658,4.7786735491313586,146033.88667292954,Source Verified,18.25541955548646,7,5,17.637497460007335,12.528445857799198,21,3,55022.891444649154,85.67005971172779,22,6,0,36 months,12.964505764381535,G,C5,OTHER,home_improvement,FL,w,Joint App,2,0.11719674220045413,0.47786735491313587,0.18255419555486457,0.8567005971172779,0.12964505764381534,0.30434782608695654,0.21739130434782608,0.37678166827048376,13.38933677456568,0
23696.963109714925,3.552839742369226,118593.18370444463,Verified,0.011458975716411857,6,8,37.369455160315944,55.63560107441948,21,5,61769.273465251106,19.896911046567688,12,8,1,36 months,25.57871938323544,E,E4,MORTGAGE,home_improvement,IL,w,Joint App,2,0.1998172438710473,0.3552839742369226,0.00011458975716411856,0.1989691104656769,0.25578719383235443,0.46153846153846156,0.6153846153846154,0.5208501157974741,7.776419871184613,0
6858.875620855414,6.825117301162002,129722.33610172354,Verified,20.258503388146902,4,0,31.25858127342299,4.28525678641849,20,6,23509.32587373591,27.972000139847086,44,4,4,60 months,17.004512759028444,B,B3,OTHER,debt_consolidation,PA,f,Individual,1,0.05287351297371744,0.6825117301162001,0.20258503388146903,0.27972000139847086,0.17004512759028445,0.08888888888888889,0.0,0.1812280489252117,25.412558650581,0
7537.826639494806,6.62232158329593,36391.91277479258,Verified,36.969757373751634,2,0,19.412713966779847,41.11679783434137,25,7,97325.9438821466,5.44475903069751,35,3,1,36 months,19.5153963696012,A,A2,OTHER,home_improvement,CA,f,Individual,2,0.2071291686738708,0.662232158329593,0.3696975737375163,0.054447590306975095,0.19515396369601198,0.05555555555555555,0.0,2.6743838523805463,20.811160791647964,0
2389.532953060281,7.153223105291357,105305.55696401454,Verified,7.964091615926936,2,5,44.31743274853509,97.5360648078277,12,7,73701.82716964661,48.32906977552302,1,3,0,36 months,11.508439353899984,G,F1,OWN,credit_card,FL,f,Joint App,1,0.022691423149462497,0.7153223105291356,0.07964091615926935,0.48329069775523015,0.11508439353899984,1.0,2.5,0.6998854504404959,4.076611552645678,1
6743.792144453595,2.6814322961192083,54866.05270142636,Verified,25.591465150663186,5,1,94.78728728646666,17.277614969391443,13,9,72014.06992704477,40.527935235199706,33,5,3,36 months,21.26412796448869,A,D3,OTHER,home_improvement,NY,f,Individual,2,0.12291374743418121,0.26814322961192083,0.25591465150663184,0.4052793523519971,0.2126412796448869,0.14705882352941177,0.029411764705882353,1.3125433010268772,17.840716148059606,0
10472.071527086593,3.15668481164066,57509.06222158857,Verified,25.775161856715748,9,7,53.800829170716234,20.60958232350544,20,0,87287.24638255291,54.530375680531996,4,8,0,36 months,5.891233251995607,G,D3,OWN,small_business,MI,f,Joint App,1,0.18209428431881886,0.315668481164066,0.2577516185671575,0.54530375680532,0.05891233251995607,1.8,1.4,1.5177998564161213,3.57834240582033,1
7018.356465409392,1.2525123109620795,139034.713211636,Source Verified,6.414159387510918,3,6,28.64048767036452,67.634838152065,16,7,2612.756456509768,45.78775091667675,1,0,3,36 months,23.71435710681556,B,D4,RENT,home_improvement,CA,w,Joint App,2,0.05047916670080933,0.12525123109620795,0.06414159387510918,0.4578775091667675,0.2371435710681556,1.5,3.0,0.018792115984248337,1.1262561554810397,1
4015.886147739891,6.5550997184611255,184026.10733017186,Source Verified,9.541097572698414,2,5,35.40606183030375,4.3978209050859585,11,9,61314.22287700009,73.579936211593,46,0,2,60 months,9.082396050154873,B,G3,OTHER,credit_card,NC,w,Individual,1,0.021822371868871617,0.6555099718461126,0.09541097572698413,0.7357993621159299,0.09082396050154873,0.0425531914893617,0.10638297872340426,0.3331821977138967,26.27754985923056,0
5101.619617420428,0.3979712733565255,92676.18988610238,Not Verified,18.480871358409644,3,3,61.30757117171277,82.0686161511978,29,0,81783.69088943284,66.98363619080958,33,0,4,60 months,10.689363780216858,G,G2,RENT,other,CA,f,Individual,2,0.055047791926817885,0.03979712733565255,0.18480871358409645,0.6698363619080958,0.10689363780216858,0.08823529411764706,0.08823529411764706,0.8824671254822165,16.698985636678263,0
16666.478113112677,5.976823355234591,57394.869142194264,Verified,7.528375058173817,2,8,35.27467418130803,19.903115253395885,3,2,3437.3745037179715,42.86031485043718,1,3,1,60 months,5.022756571321122,F,E5,OWN,debt_consolidation,NY,w,Individual,1,0.2903827182151408,0.5976823355234591,0.07528375058173817,0.42860314850437176,0.05022756571321122,1.0,4.0,0.05988992666229393,3.4884116776172953,1
8015.346425796945,8.696958848516338,136774.44870259776,Not Verified,23.399759140980365,9,6,53.8346722920669,53.15541640892788,8,4,75614.57141564878,3.7843320046261453,19,3,2,60 months,12.82936587267299,F,F2,MORTGAGE,other,NC,f,Joint App,1,0.058602659355078135,0.8696958848516338,0.23399759140980364,0.03784332004626145,0.1282936587267299,0.45,0.3,0.552841354016824,13.84847942425817,0
13385.175275634565,8.908321482896335,176813.6683430572,Source Verified,19.381669240890762,5,6,27.415989345282732,24.876316094112983,14,9,98969.72501388173,34.38034896453443,7,7,4,36 months,14.70623045153671,F,E1,MORTGAGE,debt_consolidation,GA,w,Joint App,1,0.0757021524470857,0.8908321482896335,0.19381669240890761,0.3438034896453443,0.1470623045153671,0.625,0.75,0.559740239209668,7.954160741448168,0
18116.187209065134,4.490377603699617,154697.38420204836,Source Verified,20.767927140494926,6,4,34.593127090018584,65.88819371099001,14,9,59341.03496414983,32.41817523757382,22,4,1,60 months,10.849992427732273,F,E3,RENT,debt_consolidation,MI,f,Joint App,1,0.11710726268909502,0.4490377603699617,0.20767927140494927,0.3241817523757382,0.10849992427732273,0.2608695652173913,0.17391304347826086,0.3835943010299724,13.245188801849809,0
24473.42417339842,4.593036882130738,176376.3014965857,Verified,5.378702112822209,3,0,70.57278588363599,58.721609223891555,17,7,42469.238988854784,8.935800441059282,36,9,2,60 months,10.755260302509738,D,C1,OTHER,credit_card,MI,f,Individual,1,0.13875687360340855,0.45930368821307377,0.05378702112822209,0.08935800441059281,0.10755260302509738,0.08108108108108109,0.0,0.24078767174782215,20.29651844106537,0
2336.612754597364,0.7696918300801736,116579.84078194389,Verified,20.69007301754574,2,1,58.46183516438875,94.64397337431734,26,7,45360.83650743165,30.42347328167604,15,3,4,36 months,27.32452470304205,E,E1,RENT,debt_consolidation,MI,w,Joint App,2,0.020043025783230126,0.07696918300801736,0.2069007301754574,0.3042347328167604,0.2732452470304205,0.125,0.0625,0.38909674437003716,7.884845915040087,1
28179.95356290745,6.707650254430357,155337.72398645437,Not Verified,1.9791276421655724,2,7,9.348686331337952,44.56007555770574,5,5,67948.07765332243,98.73654234289357,21,7,4,36 months,13.161312600792758,F,G1,OTHER,major_purchase,FL,f,Individual,1,0.1814108823003276,0.6707650254430357,0.019791276421655724,0.9873654234289357,0.13161312600792757,0.09090909090909091,0.3181818181818182,0.4374216121464969,13.853825127215178,0
